risk_source,risk_threshold,eta_null,kappa,lambda_penalty,beta_base,beta_collapse,null_key_scale,null_value_scale,benign_complex_collapse,direct_jailbreak_collapse,obfuscated_jailbreak_collapse,long_context_jailbreak_collapse,jailbreak_collapse,score,mean_m_null_benign_complex,mean_m_null_jailbreak
probe_all,0.34,12.0,30.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5192799657682878,0.9998316250309388
probe_all,0.34,12.0,30.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5191941730337833,0.9999962131926855
probe_all,0.34,12.0,30.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5194774976877614,0.9998415097584835
probe_all,0.34,12.0,30.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5193918092036977,0.9999965288726557
probe_all,0.34,12.0,30.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5197787468091695,0.9998552614698708
probe_all,0.34,12.0,30.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5196932654737948,0.9999969537447885
probe_all,0.34,20.0,8.0,0.0,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.7595655543486365,0.9999998055588845
probe_all,0.34,20.0,8.0,0.0,1.0,4.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.7852464014323166,0.9999999997520135
probe_all,0.34,20.0,8.0,0.1,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.7605470046355771,0.9999998168928049
probe_all,0.34,20.0,8.0,0.1,1.0,4.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.7859809020749973,0.9999999997724296
probe_all,0.34,20.0,8.0,0.25,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.7619995787044284,0.9999998326670904
probe_all,0.34,20.0,8.0,0.25,1.0,4.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.7870632719413063,0.9999999997999459
probe_all,0.34,20.0,18.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5312020081777649,0.9999998476167957
probe_all,0.34,20.0,18.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5308740559366141,0.9999999998314869
probe_all,0.34,20.0,18.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5315895465476503,0.999999856536138
probe_all,0.34,20.0,18.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5312795245801856,0.9999999998454397
probe_all,0.34,20.0,18.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5321808663397092,0.9999998689458929
probe_all,0.34,20.0,18.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.531898929809917,0.9999999998642332
probe_all,0.34,20.0,30.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5197531064490657,0.999999886471412
probe_all,0.34,20.0,30.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5196677047570111,0.9999999998944072
probe_all,0.34,20.0,30.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5199580719762052,0.9999998931495316
probe_all,0.34,20.0,30.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5198728570121558,0.9999999999032103
probe_all,0.34,20.0,30.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5202706720559712,0.9999999024374336
probe_all,0.34,20.0,30.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5201857924750164,0.9999999999150578
probe_all,0.34,32.0,8.0,0.0,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.8624568526738646,0.9999999999952552
probe_all,0.34,32.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.876988273204294,1.0
probe_all,0.34,32.0,8.0,0.1,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.8628226708088872,0.9999999999955317
probe_all,0.34,32.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.8773601395459734,1.0
probe_all,0.34,32.0,8.0,0.25,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.8633698641776281,0.9999999999959167
probe_all,0.34,32.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.8779173183240372,1.0
probe_all,0.34,32.0,18.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5456583440958954,0.9999999999968053
probe_all,0.34,32.0,18.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5462860110014205,1.0
probe_all,0.34,32.0,18.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5462427590941229,0.9999999999969923
probe_all,0.34,32.0,18.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5469144512662214,1.0
probe_all,0.34,32.0,18.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5471327280467321,0.9999999999972525
probe_all,0.34,32.0,18.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5478722851219371,1.0
probe_all,0.34,32.0,30.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5205049691456931,0.9999999999980186
probe_all,0.34,32.0,30.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5204206347206101,1.0
probe_all,0.34,32.0,30.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5207216898841736,0.9999999999981352
probe_all,0.34,32.0,30.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5206376796794626,1.0
probe_all,0.34,32.0,30.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5210522356731719,0.9999999999982973
probe_all,0.34,32.0,30.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5209687743275926,1.0
probe_all,0.42,4.0,8.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.45099129868905413,0.8670730581167071
probe_all,0.42,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5108166785474372,0.904367564358476
probe_all,0.42,4.0,8.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.45842624660461184,0.8721628758481491
probe_all,0.42,4.0,8.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5129221166347254,0.9069912571612924
probe_all,0.42,4.0,8.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.4684916218966357,0.878852142773976
probe_all,0.42,4.0,8.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5155417382912271,0.9106869052302936
probe_all,0.42,4.0,18.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5080974369515312,0.8931506925922562
probe_all,0.42,4.0,18.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5184373340541729,0.9166152307358096
probe_all,0.42,4.0,18.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.509659817335528,0.8965427942456118
probe_all,0.42,4.0,18.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5186998000724342,0.9172749958198391
probe_all,0.42,4.0,18.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5116977588824291,0.9008118558707509
probe_all,0.42,4.0,18.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5190738421849295,0.9181452985212618
probe_all,0.42,4.0,30.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5131005783201019,0.9038641179669673
probe_all,0.42,4.0,30.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5185882986079626,0.9182208655890195
probe_all,0.42,4.0,30.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5140239060284907,0.9063894547760777
probe_all,0.42,4.0,30.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5187984015759836,0.9184202742927385
probe_all,0.42,4.0,30.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5152382243548127,0.9094077958902879
probe_all,0.42,4.0,30.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5191097659492057,0.9186817261905794
probe_all,0.42,8.0,8.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5343738698961574,0.9540137151176905
probe_all,0.42,8.0,8.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5330801629020985,0.9711607036109967
probe_all,0.42,8.0,8.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5348333540253633,0.9551430708855592
probe_all,0.42,8.0,8.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5335730901955799,0.9724466733427701
probe_all,0.42,8.0,8.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5355322748104879,0.9568326686313019
probe_all,0.42,8.0,8.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5343285120013654,0.9743205598721328
probe_all,0.42,8.0,18.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5193974291055454,0.9257202919985815
probe_all,0.42,8.0,18.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5192323002148105,0.9269044423466247
probe_all,0.42,8.0,18.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5195975397139239,0.9260869967601777
probe_all,0.42,8.0,18.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5194324252583628,0.927397157997938
probe_all,0.42,8.0,18.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5199027148149543,0.9266599354004899
probe_all,0.42,8.0,18.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5197377532002037,0.9281736518757442
probe_all,0.42,8.0,30.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5187276967832478,0.9200253285621504
probe_all,0.42,8.0,30.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5187201016577976,0.9198778696421894
probe_all,0.42,8.0,30.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5189153049776563,0.9201525363124657
probe_all,0.42,8.0,30.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5189076720101466,0.9200136885623137
probe_all,0.42,8.0,30.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5192013459524559,0.9203518826695314
probe_all,0.42,8.0,30.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5191936701725842,0.9202277578373496
probe_all,0.42,12.0,8.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5508342024166861,0.9894684134849077
probe_all,0.42,12.0,8.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5516200661108036,0.9974934455681471
probe_all,0.42,12.0,8.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5515007872962916,0.9899369237319312
probe_all,0.42,12.0,8.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5524020756916049,0.9976578956536121
probe_all,0.42,12.0,8.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5525170305438356,0.9906060196600563
probe_all,0.42,12.0,8.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5535969775709878,0.9978851142172046
probe_all,0.42,12.0,18.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5198596192918511,0.9377037816972474
probe_all,0.42,12.0,18.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5196937850569447,0.9437809204528825
probe_all,0.42,12.0,18.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5200664312585891,0.938401814197094
probe_all,0.42,12.0,18.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5199009092095528,0.9447688774517533
probe_all,0.42,12.0,18.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5203818811903145,0.9394764297446278
probe_all,0.42,12.0,18.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5202169264847945,0.9462831123982136
probe_all,0.42,12.0,30.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5187477749323427,0.9215702244195633
probe_all,0.42,12.0,30.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5187398773467007,0.9215627826551951
probe_all,0.42,12.0,30.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5189356527610862,0.921751540756846
probe_all,0.42,12.0,30.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5189277578496616,0.9217651231401947
probe_all,0.42,12.0,30.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5192221164139866,0.9220352716801198
probe_all,0.42,12.0,30.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5192142296842314,0.9220832839364165
probe_all,0.42,20.0,8.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.6054026297048631,0.9998280441177044
probe_all,0.42,20.0,8.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.617156138148721,0.999991447540074
probe_all,0.42,20.0,8.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.606590232827142,0.999836755867123
probe_all,0.42,20.0,8.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.6185919022443419,0.9999920256639855
probe_all,0.42,20.0,8.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.608385822338288,0.9998490045124911
probe_all,0.42,20.0,8.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.6207598819210282,0.9999928204147004
probe_all,0.42,20.0,18.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5208362102890868,0.9766008924463602
probe_all,0.42,20.0,18.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5206726387100729,0.9876870280259461
probe_all,0.42,20.0,18.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5210575423344346,0.9773348351627823
probe_all,0.42,20.0,18.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5208945770017055,0.988244565039336
probe_all,0.42,20.0,18.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5213951548055605,0.9784085278255302
probe_all,0.42,20.0,18.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5212332134999184,0.9890413662996287
probe_all,0.42,20.0,30.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5187874506768702,0.9267866544013296
probe_all,0.42,20.0,30.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5187795535926037,0.9276095780187879
probe_all,0.42,20.0,30.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5189759500389519,0.9271344801155829
probe_all,0.42,20.0,30.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5189680562248737,0.9280244414618058
probe_all,0.42,20.0,30.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5192633628874862,0.9276753053469607
probe_all,0.42,20.0,30.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.35416666666666663,0.5192554781822163,0.9286713698953987
probe_all,0.42,32.0,8.0,0.0,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.7206235750872425,0.9999997072157955
probe_all,0.42,32.0,8.0,0.0,1.0,4.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.7428343771519312,0.9999999983752209
probe_all,0.42,32.0,8.0,0.1,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.72179998576247,0.9999997220790756
probe_all,0.42,32.0,8.0,0.1,1.0,4.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.7439317691712597,0.9999999984850628
probe_all,0.42,32.0,8.0,0.25,1.0,2.5,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.7235498376673501,0.9999997429712874
probe_all,0.42,32.0,8.0,0.25,1.0,4.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0625,0.7455559335541875,0.9999999986360605
probe_all,0.42,32.0,18.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5224487029183451,0.9985003735091394
probe_all,0.42,32.0,18.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5222916898811606,0.9996652682913284
probe_all,0.42,32.0,18.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5226938852664287,0.9985642338905393
probe_all,0.42,32.0,18.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5225380060068163,0.9996829324051569
probe_all,0.42,32.0,18.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5230678853018595,0.9986550472329944
probe_all,0.42,32.0,18.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.5229138474590286,0.9997077025906047
probe_all,0.42,32.0,30.0,0.0,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5188472774555515,0.9426503598982648
probe_all,0.42,32.0,30.0,0.0,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5188393814471735,0.9468217718456008
probe_all,0.42,32.0,30.0,0.1,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5190367136791295,0.9433428337197185
probe_all,0.42,32.0,30.0,0.1,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5190288218407594,0.9476504825628077
probe_all,0.42,32.0,30.0,0.25,1.0,2.5,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5193255572594869,0.944399463699051
probe_all,0.42,32.0,30.0,0.25,1.0,4.0,0.0,0.0,0.5,1.0,1.0,0.75,0.9166666666666666,0.29166666666666663,0.5193176759305338,0.9489104877598108
probe_latent,0.1,4.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9828511602681694,0.9178049313325164
probe_latent,0.1,4.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999430383089862,0.9714979630988383
probe_latent,0.1,4.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9849055612810265,0.9209341640542702
probe_latent,0.1,4.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9995251295235018,0.9727556855663514
probe_latent,0.1,4.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9874762235396028,0.9251182289652506
probe_latent,0.1,4.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999635512521748,0.9745421073953454
probe_latent,0.1,4.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9906806542312414,0.9691635326422251
probe_latent,0.1,4.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9998273101902234,0.9974397562720045
probe_latent,0.1,4.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9920378032988713,0.9714264251376438
probe_latent,0.1,4.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9998657607896458,0.9976208513104247
probe_latent,0.1,4.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9936760209403894,0.9743290427323316
probe_latent,0.1,4.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999064703812703,0.9978585577558438
probe_latent,0.1,4.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9909140484581194,0.9842067144475001
probe_latent,0.1,4.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9998347974404838,0.9995676059966986
probe_latent,0.1,4.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9922500004567162,0.9860025329132306
probe_latent,0.1,4.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9998721601031824,0.999627374466321
probe_latent,0.1,4.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9938599159141845,0.9882254768071808
probe_latent,0.1,4.0,30.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999115268960577,0.9996957561811409
probe_latent,0.1,8.0,8.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999978199267144,0.9992688683425753
probe_latent,0.1,8.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999995216591,0.9999842074280614
probe_latent,0.1,8.0,8.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999980451684038,0.9992942241530134
probe_latent,0.1,8.0,8.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999995908422,0.9999850115033492
probe_latent,0.1,8.0,8.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999983362007281,0.9993306043918753
probe_latent,0.1,8.0,8.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999996758735,0.9999861412869939
probe_latent,0.1,8.0,18.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999995585513519,0.9999783984202996
probe_latent,0.1,8.0,18.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999794393,0.9999999506849795
probe_latent,0.1,8.0,18.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999996228566326,0.9999792773669866
probe_latent,0.1,8.0,18.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999999999983936,0.9999999535169058
probe_latent,0.1,8.0,18.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.99999970027166,0.9999805167507628
probe_latent,0.1,8.0,18.0,0.25,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999887242,0.9999999574609245
probe_latent,0.1,8.0,30.0,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999995824736987,0.9999983904977222
probe_latent,0.1,8.0,30.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.99999999998138,0.9999999996244133
probe_latent,0.1,8.0,30.0,0.1,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999996445172701,0.9999985105354164
probe_latent,0.1,8.0,30.0,0.1,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.99999999998559,0.9999999996516823
probe_latent,0.1,8.0,30.0,0.25,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999997189346506,0.9999986653679357
