id,suite,label,risk,layer,head,null_bias,beta,m_null,entropy,psi,spectral_gap,head_selected,mix_alpha,phi_penalty_mean,null_value_norm
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.027431705966591835,1.8218973875045776,-0.5266205072402954,0.9388414025306702,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.03776754066348076,1.2650115489959717,-0.6838404536247253,0.9593328833580017,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.06227684020996094,2.2047183513641357,-0.30048877000808716,0.8933453559875488,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.03456461802124977,1.5652744770050049,-0.5580945014953613,0.9230989217758179,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.02446889318525791,1.9124497175216675,-0.44798386096954346,0.9057651162147522,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.034585434943437576,1.0396469831466675,-0.7561543583869934,0.9788145422935486,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.03522790968418121,1.7986713647842407,-0.5354573726654053,0.9412095546722412,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.00020244713232386857,1.60695481300354,-0.27994441986083984,0.7438643574714661,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.024763215333223343,1.1969975233078003,-0.7239121198654175,0.9641959071159363,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.020237769931554794,1.7265204191207886,-0.4937674105167389,0.9038997888565063,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.027128074318170547,2.249722957611084,-0.33354029059410095,0.9054718613624573,1.0,0.55,0.0020506768487393856,4.23953914642334
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.026105908676981926,2.2945330142974854,-0.2589261829853058,0.8682012557983398,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.02553963102400303,1.937455415725708,-0.4974668622016907,0.9411354660987854,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.03675374388694763,1.3786081075668335,-0.6580485105514526,0.9605770111083984,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.05566517263650894,2.3239388465881348,-0.24792763590812683,0.88523930311203,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.03176833689212799,1.7157939672470093,-0.5190369486808777,0.9246740341186523,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.022570330649614334,2.0598056316375732,-0.4035240709781647,0.9110119938850403,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.03376394882798195,1.1156370639801025,-0.7420299053192139,0.978578507900238,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.032389961183071136,1.9509294033050537,-0.4936355650424957,0.9413841366767883,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.00013482154463417828,1.7636445760726929,-0.23861125111579895,0.776731014251709,1.0,0.55,0.002200829330831766,4.1905927658081055
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.023663485422730446,1.3162271976470947,-0.6959094405174255,0.9640123844146729,1.0,0.55,0.002200829330831766,4.1905927658081055
